datetime,symbol,exchange,interval,datetime,open,high,low,close,volume,turnover,transaction,open_interest,ZigZag,ZigZag_Change,淨值比,淨值比最大值,淨值比最小值,淨值,每股盈餘,每股盈餘_TTM,每股盈餘_TTM_YoY,每股盈餘_TTM_Change,每股盈餘_YTD_YoY,本益比,本益比最大值,本益比最小值
2013-04-23,2330,twse,d,2013-04-23,106.5,107.5,105.5,106.0,46146072,0.0,10405,0,,,3.683016387178532,3.73513454360087,3.6656436683710862,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.035460992907804,15.248226950354612,14.9645390070922
2013-04-24,2330,twse,d,2013-04-24,106.5,107.0,104.5,106.0,35495750,0.0,10908,0,,,3.683016387178532,3.717761824793424,3.6308982307561943,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.035460992907804,15.17730496453901,14.822695035460995
2013-04-25,2330,twse,d,2013-04-25,106.0,107.0,105.5,107.0,26287666,0.0,7044,0,,,3.717761824793424,3.717761824793424,3.6656436683710862,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.17730496453901,15.17730496453901,14.9645390070922
2013-04-26,2330,twse,d,2013-04-26,107.0,109.0,107.0,108.5,36776724,0.0,11735,0,,,3.7698799812157615,3.7872527000232075,3.717761824793424,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.390070921985817,15.46099290780142,15.17730496453901
2013-04-29,2330,twse,d,2013-04-29,108.5,108.5,107.5,108.0,21092377,0.0,6502,0,,,3.7525072624083156,3.7698799812157615,3.73513454360087,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.319148936170215,15.390070921985817,15.248226950354612
2013-04-30,2330,twse,d,2013-04-30,108.5,109.5,108.5,109.5,34612725,0.0,10732,0,,,3.8046254188306534,3.8046254188306534,3.7698799812157615,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.531914893617024,15.531914893617024,15.390070921985817
2013-05-02,2330,twse,d,2013-05-02,110.0,111.0,109.0,110.5,38796887,0.0,10471,0,,,3.8393708564455453,3.8567435752529913,3.7872527000232075,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.67375886524823,15.744680851063832,15.46099290780142
2013-05-03,2330,twse,d,2013-05-03,111.5,112.5,110.0,110.0,36621737,0.0,9832,0,,,3.8219981376380994,3.908861731675329,3.8219981376380994,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.602836879432626,15.95744680851064,15.602836879432626
2013-05-06,2330,twse,d,2013-05-06,111.5,111.5,110.5,111.5,19393798,0.0,6706,0,,,3.8741162940604372,3.8741162940604372,3.8393708564455453,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.815602836879435,15.815602836879435,15.67375886524823
2013-05-07,2330,twse,d,2013-05-07,112.0,113.0,111.0,112.5,22448180,0.0,7353,0,,,3.908861731675329,3.9262344504827746,3.8567435752529913,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.95744680851064,16.028368794326244,15.744680851063832
2013-05-08,2330,twse,d,2013-05-08,112.5,115.0,112.5,114.5,42509709,0.0,11870,0,,,3.9783526069051125,3.9957253257125585,3.908861731675329,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.241134751773053,16.312056737588655,15.95744680851064
2013-05-09,2330,twse,d,2013-05-09,116.0,116.0,114.5,115.0,27606177,0.0,9101,0,,,3.9957253257125585,4.03047076332745,3.9783526069051125,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.312056737588655,16.453900709219862,16.241134751773053
2013-05-10,2330,twse,d,2013-05-10,115.0,115.0,113.5,114.5,27536736,0.0,7521,0,,,3.9783526069051125,3.9957253257125585,3.9436071692902206,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.241134751773053,16.312056737588655,16.099290780141846
2013-05-13,2330,twse,d,2013-05-13,115.0,115.5,114.0,114.5,18263266,0.0,3993,0,,,3.9783526069051125,4.013098044520004,3.9609798880976665,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.241134751773053,16.382978723404257,16.170212765957448
2013-05-14,2330,twse,d,2013-05-14,115.5,116.5,115.0,115.5,27855127,0.0,7881,0,116.5,0.19487179487179485,4.013098044520004,4.047843482134896,3.9957253257125585,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.382978723404257,16.524822695035464,16.312056737588655
2013-05-15,2330,twse,d,2013-05-15,115.0,116.0,113.5,115.0,29107560,0.0,6849,0,,,3.9957253257125585,4.03047076332745,3.9436071692902206,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.312056737588655,16.453900709219862,16.099290780141846
2013-05-16,2330,twse,d,2013-05-16,115.0,116.0,113.0,113.5,45770439,0.0,10033,0,,,3.9436071692902206,4.03047076332745,3.9262344504827746,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.099290780141846,16.453900709219862,16.028368794326244
2013-05-17,2330,twse,d,2013-05-17,112.0,113.5,111.5,113.5,19316452,0.0,6145,0,,,3.9436071692902206,3.9436071692902206,3.8741162940604372,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.099290780141846,16.099290780141846,15.815602836879435
2013-05-20,2330,twse,d,2013-05-20,112.5,114.0,112.5,114.0,16882054,0.0,4897,0,,,3.9609798880976665,3.9609798880976665,3.908861731675329,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,16.170212765957448,16.170212765957448,15.95744680851064
2013-05-21,2330,twse,d,2013-05-21,113.0,113.5,112.0,112.5,17238193,0.0,5038,0,,,3.908861731675329,3.9436071692902206,3.891489012867883,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.95744680851064,16.099290780141846,15.886524822695037
2013-05-22,2330,twse,d,2013-05-22,112.5,113.5,111.0,112.0,34068421,0.0,8462,0,,,3.891489012867883,3.9436071692902206,3.8567435752529913,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.886524822695037,16.099290780141846,15.744680851063832
2013-05-23,2330,twse,d,2013-05-23,110.5,111.5,108.0,108.0,46874809,0.0,12254,0,,,3.7525072624083156,3.8741162940604372,3.7525072624083156,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.319148936170215,15.815602836879435,15.319148936170215
2013-05-24,2330,twse,d,2013-05-24,109.5,110.5,108.5,109.5,26736102,0.0,7786,0,,,3.8046254188306534,3.8393708564455453,3.7698799812157615,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.531914893617024,15.67375886524823,15.390070921985817
2013-05-27,2330,twse,d,2013-05-27,109.5,112.0,109.5,112.0,19161396,0.0,6339,0,,,3.891489012867883,3.891489012867883,3.8046254188306534,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.886524822695037,15.886524822695037,15.531914893617024
2013-05-28,2330,twse,d,2013-05-28,112.0,112.5,109.5,109.5,22762131,0.0,5944,0,,,3.8046254188306534,3.908861731675329,3.8046254188306534,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.531914893617024,15.95744680851064,15.531914893617024
2013-05-29,2330,twse,d,2013-05-29,110.5,112.0,110.5,111.0,16781832,0.0,4809,0,,,3.8567435752529913,3.891489012867883,3.8393708564455453,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.744680851063832,15.886524822695037,15.67375886524823
2013-05-30,2330,twse,d,2013-05-30,111.0,111.5,109.5,110.0,36121568,0.0,6534,0,,,3.8219981376380994,3.8741162940604372,3.8046254188306534,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.602836879432626,15.815602836879435,15.531914893617024
2013-05-31,2330,twse,d,2013-05-31,111.5,111.5,109.0,109.5,37205933,0.0,7620,0,,,3.8046254188306534,3.8741162940604372,3.7872527000232075,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.531914893617024,15.815602836879435,15.46099290780142
2013-06-03,2330,twse,d,2013-06-03,108.0,108.5,106.5,107.5,35834419,0.0,9111,0,,,3.73513454360087,3.7698799812157615,3.700389105985978,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.248226950354612,15.390070921985817,15.106382978723406
2013-06-04,2330,twse,d,2013-06-04,109.0,110.0,107.5,109.0,27476915,0.0,6964,0,,,3.7872527000232075,3.8219981376380994,3.73513454360087,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.46099290780142,15.602836879432626,15.248226950354612
2013-06-05,2330,twse,d,2013-06-05,109.5,110.5,108.5,109.5,25581235,0.0,4331,0,,,3.8046254188306534,3.8393708564455453,3.7698799812157615,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.531914893617024,15.67375886524823,15.390070921985817
2013-06-06,2330,twse,d,2013-06-06,108.5,109.5,107.0,107.5,34251239,0.0,8225,0,,,3.73513454360087,3.8046254188306534,3.717761824793424,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.248226950354612,15.531914893617024,15.17730496453901
2013-06-07,2330,twse,d,2013-06-07,108.0,109.5,108.0,108.5,33085685,0.0,9288,0,,,3.7698799812157615,3.8046254188306534,3.7525072624083156,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.390070921985817,15.531914893617024,15.319148936170215
2013-06-10,2330,twse,d,2013-06-10,110.0,110.0,108.0,108.5,21941087,0.0,5544,0,,,3.7698799812157615,3.8219981376380994,3.7525072624083156,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.390070921985817,15.602836879432626,15.319148936170215
2013-06-11,2330,twse,d,2013-06-11,110.0,110.0,108.0,108.0,37162875,0.0,7971,0,,,3.7525072624083156,3.8219981376380994,3.7525072624083156,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.319148936170215,15.602836879432626,15.319148936170215
2013-06-13,2330,twse,d,2013-06-13,106.0,107.0,104.0,104.5,61059253,0.0,15038,0,,,3.6308982307561943,3.717761824793424,3.6135255119487484,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.822695035460995,15.17730496453901,14.751773049645392
2013-06-14,2330,twse,d,2013-06-14,105.0,106.0,104.5,106.0,41207256,0.0,8686,0,,,3.683016387178532,3.683016387178532,3.6308982307561943,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.035460992907804,15.035460992907804,14.822695035460995
2013-06-17,2330,twse,d,2013-06-17,105.5,106.0,105.0,106.0,23014898,0.0,7015,0,,,3.683016387178532,3.683016387178532,3.6482709495636403,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.035460992907804,15.035460992907804,14.893617021276597
2013-06-18,2330,twse,d,2013-06-18,105.0,106.5,104.5,106.5,31676097,0.0,6753,0,,,3.700389105985978,3.700389105985978,3.6308982307561943,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.106382978723406,15.106382978723406,14.822695035460995
2013-06-19,2330,twse,d,2013-06-19,106.0,106.5,105.0,105.5,22084611,0.0,5112,0,,,3.6656436683710862,3.700389105985978,3.6482709495636403,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.9645390070922,15.106382978723406,14.893617021276597
2013-06-20,2330,twse,d,2013-06-20,105.0,105.5,103.5,104.0,29998376,0.0,8257,0,,,3.6135255119487484,3.6656436683710862,3.5961527931413024,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.751773049645392,14.9645390070922,14.68085106382979
2013-06-21,2330,twse,d,2013-06-21,102.0,103.5,101.5,103.5,39844187,0.0,8632,0,,,3.5961527931413024,3.5961527931413024,3.526661917911519,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.68085106382979,14.68085106382979,14.397163120567377
2013-06-24,2330,twse,d,2013-06-24,102.5,102.5,100.0,101.0,54091378,0.0,12255,0,100.0,-0.14163090128755362,3.509289199104073,3.561407355526411,3.474543761489181,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.326241134751776,14.539007092198585,14.18439716312057
2013-06-25,2330,twse,d,2013-06-25,101.0,103.0,101.0,101.0,33897665,0.0,8672,0,,,3.509289199104073,3.578780074333857,3.509289199104073,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.326241134751776,14.609929078014186,14.326241134751776
2013-06-26,2330,twse,d,2013-06-26,103.0,104.0,101.5,101.5,55865189,0.0,12682,0,,,3.526661917911519,3.6135255119487484,3.526661917911519,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.397163120567377,14.751773049645392,14.397163120567377
2013-06-27,2330,twse,d,2013-06-27,103.0,105.0,103.0,104.5,46982476,0.0,12441,0,,,3.6308982307561943,3.6482709495636403,3.578780074333857,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,14.822695035460995,14.893617021276597,14.609929078014186
2013-06-28,2330,twse,d,2013-06-28,106.0,111.0,105.0,111.0,74514857,0.0,15111,0,111.0,0.1100000000000001,3.8567435752529913,3.8567435752529913,3.6482709495636403,28.780757090577048,2.0,7.049999999999999,,0.05855855855855863,0.2172413793103447,15.744680851063832,15.744680851063832,14.893617021276597
2013-07-01,2330,twse,d,2013-07-01,109.0,109.5,108.0,108.0,51935015,0.0,14947,0,,,3.4821612960320203,3.530524647365798,3.4821612960320203,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.104895104895107,15.314685314685315,15.104895104895107
2013-07-02,2330,twse,d,2013-07-02,109.0,110.0,108.5,110.0,44982283,0.0,12114,0,,,3.5466457644770575,3.5466457644770575,3.4982824131432797,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.384615384615385,15.384615384615385,15.174825174825177
2013-07-03,2330,twse,d,2013-07-03,107.0,107.0,105.5,107.0,44740088,0.0,11083,0,,,3.4499190618095015,3.4499190618095015,3.4015557104757232,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.965034965034967,14.965034965034967,14.755244755244757
2013-07-04,2330,twse,d,2013-07-04,106.5,107.0,106.0,107.0,24500705,0.0,7185,0,,,3.4499190618095015,3.4499190618095015,3.4176768275869827,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.965034965034967,14.965034965034967,14.825174825174827
2013-07-05,2330,twse,d,2013-07-05,107.5,109.5,107.0,109.0,28276621,0.0,8054,0,,,3.514403530254539,3.530524647365798,3.4499190618095015,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.244755244755245,15.314685314685315,14.965034965034967
2013-07-08,2330,twse,d,2013-07-08,107.0,108.0,104.5,105.0,32770668,0.0,8927,0,,,3.3854345933644643,3.4821612960320203,3.369313476253205,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.685314685314687,15.104895104895107,14.615384615384617
2013-07-09,2330,twse,d,2013-07-09,104.5,106.5,103.5,106.0,35511970,0.0,7985,0,,,3.4176768275869827,3.433797944698242,3.337071242030686,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.825174825174827,14.895104895104897,14.475524475524477
2013-07-10,2330,twse,d,2013-07-10,104.5,107.0,104.5,106.0,22082402,0.0,6180,0,,,3.4176768275869827,3.4499190618095015,3.369313476253205,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.825174825174827,14.965034965034967,14.615384615384617
2013-07-11,2330,twse,d,2013-07-11,107.5,109.5,107.5,109.5,56918428,0.0,13597,0,,,3.530524647365798,3.530524647365798,3.466040178920761,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.314685314685315,15.314685314685315,15.034965034965037
2013-07-12,2330,twse,d,2013-07-12,109.5,110.0,108.5,110.0,31046000,0.0,8347,0,,,3.5466457644770575,3.5466457644770575,3.4982824131432797,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.384615384615385,15.384615384615385,15.174825174825177
2013-07-15,2330,twse,d,2013-07-15,108.5,109.5,108.0,109.5,33373340,0.0,7527,0,,,3.530524647365798,3.530524647365798,3.4821612960320203,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.314685314685315,15.314685314685315,15.104895104895107
2013-07-16,2330,twse,d,2013-07-16,108.5,109.0,107.0,108.0,35961041,0.0,7121,0,,,3.4821612960320203,3.514403530254539,3.4499190618095015,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.104895104895107,15.244755244755245,14.965034965034967
2013-07-17,2330,twse,d,2013-07-17,108.0,109.0,107.0,109.0,40121705,0.0,7538,0,,,3.514403530254539,3.514403530254539,3.4499190618095015,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,15.244755244755245,15.244755244755245,14.965034965034967
2013-07-18,2330,twse,d,2013-07-18,107.5,108.0,105.5,105.5,53223397,0.0,10862,0,,,3.4015557104757232,3.4821612960320203,3.4015557104757232,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.755244755244757,15.104895104895107,14.755244755244757
2013-07-19,2330,twse,d,2013-07-19,99.4,99.7,98.2,98.2,123330486,0.0,33783,0,,,3.166187400651337,3.214550751985115,3.166187400651337,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.734265734265735,13.944055944055945,13.734265734265735
2013-07-22,2330,twse,d,2013-07-22,98.0,98.4,96.9,97.0,88048437,0.0,23948,0,,,3.1274967195843146,3.1726358474958407,3.124272496162063,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.566433566433567,13.762237762237763,13.552447552447553
2013-07-23,2330,twse,d,2013-07-23,98.5,101.5,98.5,100.0,85595131,0.0,20652,0,,,3.2242234222518706,3.2725867735856484,3.1758600709180924,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.986013986013987,14.195804195804197,13.776223776223777
2013-07-24,2330,twse,d,2013-07-24,100.5,103.0,100.0,102.0,58355933,0.0,13201,0,,,3.288707890696908,3.3209501249194266,3.2242234222518706,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.265734265734267,14.405594405594407,13.986013986013987
2013-07-25,2330,twse,d,2013-07-25,102.0,103.5,101.0,102.5,37559307,0.0,9555,0,,,3.3048290078081672,3.337071242030686,3.2564656564743895,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.335664335664337,14.475524475524477,14.125874125874127
2013-07-26,2330,twse,d,2013-07-26,103.0,103.0,101.0,102.5,31817666,0.0,7680,0,,,3.3048290078081672,3.3209501249194266,3.2564656564743895,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.335664335664337,14.405594405594407,14.125874125874127
2013-07-29,2330,twse,d,2013-07-29,100.0,101.5,100.0,100.0,38334123,0.0,9559,0,,,3.2242234222518706,3.2725867735856484,3.2242234222518706,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.986013986013987,14.195804195804197,13.986013986013987
2013-07-30,2330,twse,d,2013-07-30,100.5,102.5,100.5,102.0,33871602,0.0,8756,0,,,3.288707890696908,3.3048290078081672,3.24034453936313,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.265734265734267,14.335664335664337,14.055944055944057
2013-07-31,2330,twse,d,2013-07-31,101.5,103.0,101.0,102.5,36997795,0.0,7128,0,,,3.3048290078081672,3.3209501249194266,3.2564656564743895,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.335664335664337,14.405594405594407,14.125874125874127
2013-08-01,2330,twse,d,2013-08-01,102.0,102.0,100.0,100.5,32509794,0.0,7756,0,,,3.24034453936313,3.288707890696908,3.2242234222518706,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.055944055944057,14.265734265734267,13.986013986013987
2013-08-02,2330,twse,d,2013-08-02,102.5,103.0,100.0,100.5,28039940,0.0,7866,0,,,3.24034453936313,3.3209501249194266,3.2242234222518706,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.055944055944057,14.405594405594407,13.986013986013987
2013-08-05,2330,twse,d,2013-08-05,100.0,101.5,99.9,100.5,23372612,0.0,6400,0,,,3.24034453936313,3.2725867735856484,3.220999198829619,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,14.055944055944057,14.195804195804197,13.972027972027973
2013-08-06,2330,twse,d,2013-08-06,100.5,100.5,98.6,98.8,42787275,0.0,13012,0,,,3.185532741184848,3.24034453936313,3.179084294340344,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.818181818181818,14.055944055944057,13.79020979020979
2013-08-07,2330,twse,d,2013-08-07,98.5,98.5,97.0,97.0,45969616,0.0,15082,0,,,3.1274967195843146,3.1758600709180924,3.1274967195843146,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.566433566433567,13.776223776223777,13.566433566433567
2013-08-08,2330,twse,d,2013-08-08,96.0,97.1,95.3,96.4,55873275,0.0,14412,0,,,3.1081513790508035,3.1307209430065663,3.0726849214060326,31.01522038139582,2.0,7.1499999999999995,,0.014184397163120588,0.15208333333333335,13.482517482517485,13.58041958041958,13.32867132867133
